PERIOD,TARGET,EDVDM,DQXAB,KHFWG,KQDOC,IRKOX,PEPYL,QVEWW,DGHGR,ICGRJ,HSIOM,EKGJX,MWBDJ,ENMEX,WBCNW,XYFRF,BIWBE,MERVJ,FGQVN,KSCSZ,CUNBJ,LEEIA,ODPOC,BRYWC,NJIIZ,TVTQH,PHCRP,XUKCD,LIMUE,VEQKA,CMPMP,USPLV,OMLJD,SMSTS,EFBBA,ZQHHT,OKQPF,XRSXD,NUCJQ,HBOKK,ZARXQ,TUCND,NYQQU,VHZVZ,FPSXN,ODZWJ,GPPZF,MRSRZ,BYSDB,OUONZ
168,0.803383492,-1.139550253,1.450073752,-0.515327956,1.447349009,-0.132945211,-0.074892399,-0.600051284,-0.753327011,-0.091857969,-0.795246802,2.441538079,-0.34003825,0.533243776,1.185435571,0.353501511,0.460277428,0.68484974,-0.049230431,-0.770988518,-1.227141516,2.238528524,-0.083326947,-0.546651945,0.517203772,1.61872977,-0.953895318,0.591703416,1.282919386,1.334318553,1.717162338,-2.870635429,0.669515598,0.214069314,-0.015046047,0.180461892,-1.974857543,0.292444652,0.587355234,-1.262290009,1.339932606,1.505904973,0.680598929,2.687794958,0.013172323,1.061357951,0.677086908,1.322201092,1.065985525,1.834558659
169,2.686220713,-4.684448732,2.713796819,-2.130646684,5.522900258,0.777828566,0.831866481,0.260267693,-0.273033965,-2.006172245,-1.47530921,0.70673534,-3.064631035,1.91414811,-1.731242713,0.253943044,2.168641269,4.835985045,-1.162539057,3.25880999,-3.69178726,0.87090356,0.530744481,-0.30644199,0.149669256,3.094259174,1.209794359,3.044707042,4.286109412,1.218700696,-0.280044082,0.146852803,1.562291732,1.8631916,-0.860571089,-0.953450684,-3.550267879,-1.290887406,-2.69661041,-4.115073491,1.034806924,5.151217718,1.080624408,5.911241879,-5.638457222,-1.248670467,-0.818174835,-0.019732181,-1.17851717,1.661882063
170,1.430660715,-1.74238861,-2.082945371,-2.812879178,3.785127784,-0.874692179,-2.664789123,0.595745771,-0.713881782,-1.475051735,-2.954172158,-2.042117367,-1.948597023,-0.055930396,-2.234357668,-0.87457538,2.373630955,2.875602686,-1.591957375,1.500442857,-4.653831826,0.001215328,0.850024165,-2.485905672,3.134103922,3.257921097,-1.719673371,0.743079713,1.522802124,1.355056154,-3.241702904,0.985620318,2.507728523,0.025390797,-3.54659577,-2.171853465,-3.066714488,-1.605948188,-2.082249132,-6.820834898,1.118837746,1.550287056,-0.843000702,4.055486429,-2.703883746,-2.769307836,-2.273263412,-0.967137479,-2.057674413,-0.102323587
171,3.214601423,-0.04365644,1.160995981,-3.87308347,4.906019783,-0.452537825,-2.184794034,3.182893539,1.163317155,-1.805580554,-3.059214789,3.507361772,-1.022632301,0.014037839,0.046429113,-0.350485387,1.60566569,2.937081551,0.726283674,-0.282474974,-0.984834683,0.80715021,1.004486545,-2.669669745,1.644738077,1.965933113,-0.295076882,2.067653447,3.47347236,-0.507147337,-2.201611745,-2.063049474,1.651428822,0.320303513,-0.957088181,0.45872386,-2.741226956,-2.096261167,-2.311807212,-5.870936042,6.506256087,1.927600542,0.567530639,5.092093996,-5.112650676,-2.076191651,-0.236925383,-0.839909456,0.061909089,0.711310811
172,2.256934284,-2.359561405,-0.234706786,-2.079869888,5.146228125,0.589516874,-1.223794468,1.182933399,1.181212474,-1.81952998,-2.688612692,0.99408156,-1.6401548,0.952245258,-1.399769052,-1.974639114,1.812690189,3.760950396,-3.167687672,1.804891632,-3.169030111,1.700404812,3.219018424,-4.349161905,2.506085564,1.852143173,-2.024766177,1.855456352,3.24027575,2.925574015,-1.29105991,-1.332904515,2.703300685,1.926570284,-1.200177064,0.387731842,-1.688993922,-3.178525348,-2.138873847,-5.726564394,1.310453983,1.547071303,-0.193383577,3.642067132,-2.352061636,-1.522626184,-2.073185408,0.405328429,-2.107053426,0.615820323
173,0.921701491,-1.235529538,-1.138365654,-1.099074743,5.622383698,0.109344724,-1.446501565,1.0364911,1.349026858,-1.739999552,-3.267073822,-3.300288188,-0.71002833,0.867383115,-0.565342736,-0.225496172,2.376564913,3.398425331,-0.890570588,0.540099059,-2.260473537,0.342808076,2.408220672,-4.184553034,1.436653518,3.119480219,-0.887171406,2.746604387,2.298187084,3.46995576,-2.417615459,0.163682755,2.416219339,1.081049401,-1.455356177,0.140785034,-2.423823267,-2.40566054,-0.140172973,-5.353667158,5.345445673,1.29528092,2.793358642,4.979764269,-4.538663018,-2.243086401,-0.824135814,0.941660073,-0.598248715,-0.110805646
174,2.924984593,-0.519907656,-0.627129142,-5.000453967,6.055735983,1.570728009,-1.053980784,2.811450605,1.565833549,-1.708207313,-2.866921341,0.774960098,-0.274054855,0.255018228,0.015111692,1.587715373,0.862851885,3.900892947,-1.547155469,1.057562087,-3.857640269,1.645568336,0.857243384,-2.738492569,5.836407124,3.887602075,-1.706742109,4.104456849,3.441535738,0.506475845,-1.159781502,0.382570325,4.21862959,1.438879969,-1.193133734,-0.970475821,-4.471435339,-3.649437312,-2.351096345,-7.147004126,4.542892079,2.528519913,1.446526958,5.441403187,-6.312418345,-3.420909878,-0.996113687,2.350179859,-0.262504177,0.541552936
175,2.991224538,-4.53265616,-0.894212937,-4.19813376,6.592743635,-0.492697974,-3.010300236,1.985134555,1.897310918,-2.26215445,-4.742042537,-0.978637097,-2.639599849,-1.897966536,0.98607117,0.048591157,0.965479757,3.234049111,-2.048500594,0.4935365,-3.73546128,0.841727273,1.444224632,-5.030276363,3.934912636,4.068711475,-1.632756882,2.00297344,2.176926713,0.592399663,-2.101966205,-0.627477568,2.641394622,3.278666564,-2.029067927,0.234808688,-2.517997572,-5.261727068,-1.49587673,-8.625380882,5.405326033,3.766135274,0.670547907,5.230135178,-5.525549265,-4.545425709,-0.090346123,-0.077084031,1.146746502,-1.922350583
176,3.621154631,-2.302863149,-0.026721986,-6.59322157,8.479474318,-0.307922053,-3.915957046,3.322456592,3.213192617,-2.792015655,-3.805327603,2.215391943,-0.046493359,1.097078496,2.036586221,-0.42423495,0.032607402,3.647556148,-0.814279603,-1.309288979,-4.828761902,0.383278877,2.407034971,-5.564577863,3.77908534,4.043500896,-4.373699163,3.832413688,5.00824855,0.642987802,-3.583324611,-2.573658213,1.123015792,1.673751169,-2.469460626,-0.119639216,-4.262586593,-5.294252894,-2.762131567,-10.54482908,5.997565463,0.018155765,3.842843888,4.396783985,-5.970644902,-4.268234679,-1.019274174,2.160619528,0.497082627,-1.437944256
177,1.180300252,0.666970272,-1.41971624,-5.229600077,8.585847192,-1.311797229,-0.04713517,4.542498376,3.673852896,-1.57148962,-4.780778413,-0.779487819,0.229808046,-0.096508322,1.504300814,-1.553966909,-2.703710122,2.08237052,-0.527914174,-0.258535237,-5.006878324,0.710756661,3.193445838,-6.168724652,3.603947833,3.745925487,-2.039968057,5.829161443,4.39474619,0.511936967,1.433264317,-2.473134023,3.257877411,-0.045849129,-1.878951558,0.270763637,-2.604854707,-5.771746219,-1.269391785,-7.672209085,5.434325712,0.341669351,3.043479091,1.418428421,-5.316244581,-2.831973295,-0.536776857,1.143326853,-0.287851757,-3.995891478
178,3.096215647,1.764404698,-1.992576885,-5.491385884,6.26938297,-0.985469207,-0.981658089,3.586385034,5.91202619,-0.653913138,-5.016381505,-1.584308798,3.414761727,1.150271989,1.670271359,-2.248964832,-2.579395508,2.822888381,0.658603938,0.97051014,-4.051655683,1.583633982,2.002303065,-5.086941422,1.730611506,4.548741661,-2.791202299,6.327723259,2.019287218,-0.629732139,-1.414762988,-1.84453296,-0.218080915,2.861342483,-1.310895199,1.314153558,-1.393165458,-6.096765031,0.186723476,-6.510007435,2.435110689,1.206356582,4.478144452,2.49052477,-4.091040148,-3.867237305,0.628031375,0.058014865,-1.196545526,-3.407795056
179,3.166154284,3.148186459,-0.045123075,-3.566356475,6.438877452,1.714018815,-0.550131684,3.954405426,4.699667548,-0.683792187,-3.208301815,-2.90243304,-0.906102801,0.742859964,3.678809996,-1.108975149,-0.310709213,3.503129819,1.979497897,1.101835608,-3.830739659,-0.800661871,3.532322285,-5.720177259,1.925761697,0.713691936,-2.660998474,2.407582212,2.62309916,0.045525611,1.572125721,-1.539822997,0.001508501,1.284411068,-2.665823116,2.45063111,-1.456112938,-7.200221135,0.308610126,-6.101676435,5.654841226,2.13798576,6.162367214,0.517102346,-4.881594035,-2.91298947,0.490216125,1.362263519,-0.558153723,0.202367059
180,2.035308473,-3.028155006,-0.286596899,-6.494626865,6.168369433,-0.903628808,0.318814644,4.433570424,3.717918678,-2.330891806,-4.208959547,0.675436607,2.602208458,-0.347926306,2.17383421,-1.187568823,-1.125538104,3.488458139,0.9919624,2.891121753,-3.865047074,0.318410215,1.838511909,-5.942569974,1.391806576,2.146295634,-3.625310809,4.057673075,2.242583389,0.239136792,-0.658575029,-3.094249396,1.362323498,2.967347477,-2.989479433,-0.132355641,-2.550973375,-4.409579746,-0.312730512,-7.56644636,5.772520546,2.102433009,3.874073381,2.976111699,-4.255558077,-3.684597341,0.875962747,0.352388587,-0.282712356,-1.540448915
181,4.455812575,0.680566646,0.399510294,-6.479972807,5.396206648,-1.624862418,-2.504744684,1.899635129,1.756694781,-1.177594037,-5.053290989,0.936233922,-2.392378683,-0.450962263,2.601285558,-0.691801049,-0.378010696,1.547741755,0.860515748,-0.36597919,-5.881646357,1.511656739,1.595637211,-3.601092611,4.097866653,2.508816036,-4.522407667,3.097195183,1.785529466,1.070408445,-1.199669543,-0.354965757,3.854238752,1.913561458,-2.745031785,1.723401112,-1.097206856,-5.392737301,1.145863184,-8.024043456,5.984807991,1.669348953,2.490900669,4.36300102,-5.454481916,-3.553637029,0.104462051,-0.32321034,-0.890791238,-1.077141763
182,2.389520291,-2.135995165,1.333241677,-4.068286245,6.669227405,-0.018383963,-2.230362673,3.981643898,1.756083709,-1.522141857,-3.863288527,-0.866563901,-2.925624835,0.953570921,-0.568232565,-1.167560549,2.483609478,3.625242197,-0.360142704,1.84948522,-5.367884907,1.591585958,3.013917035,-4.400451373,2.021325488,4.06318692,-3.468138125,3.749893575,3.986107835,2.358270169,-1.250611026,-5.122112057,2.355078108,2.318356641,-1.589846837,-1.294254613,-5.313750558,-3.491105766,-1.880905133,-9.287755679,5.720550423,3.669558642,2.744110219,6.530861639,-5.325745503,-2.502976201,-0.77383674,1.420839359,-0.254429673,-0.006426382
183,3.835865314,-3.94332059,0.377839076,-4.134724387,6.420813224,-0.101397308,-2.419809904,1.523662013,-1.976056207,-3.356448286,-5.90878466,-0.629275519,-2.165664821,-2.716338696,-1.856056109,-0.436465507,0.045603491,5.762630424,-1.512468674,1.866970167,-6.452770346,1.988258882,-0.458281309,-3.991923759,2.6580004,2.81611768,-1.238152901,2.970856696,3.129447694,1.159428075,-4.041892554,0.881205201,2.605854709,0.032668931,-3.260210454,-1.564575334,-3.305969349,-5.68216117,-3.378761459,-8.524277188,2.832432003,4.034080873,2.09435898,5.743699526,-7.309832317,-3.358453461,-3.967114674,0.510584335,-1.596928566,-0.928482642
184,4.516121702,-2.911011602,-1.603266308,-4.499519991,5.246044152,-1.198092374,-1.284228084,3.397078029,4.569223883,-0.895864065,-5.063410617,-0.662675682,0.68979048,-0.306786578,1.499596711,-1.244442503,-1.648236966,4.64888377,-0.231326593,2.116001294,0.327389943,-0.385553728,0.942211131,-3.865855652,3.530578551,1.979671443,-2.440817401,4.718010536,2.024348631,0.847737181,-1.760048866,-2.450313116,0.324119624,2.665451427,-5.332451328,-0.051403708,-3.298883182,-4.53951143,-0.593391361,-7.247044567,5.803879553,1.212146924,4.164439583,6.619772702,-5.960827561,-3.278519846,0.742636339,0.577865032,-1.376037839,-2.086229159
185,2.011992173,-0.810643194,1.986732547,-2.943493403,5.022385523,0.010924761,-0.571910316,1.795690854,2.908607021,-2.796969033,-2.025474769,-1.335901962,-0.686259418,1.894354651,-0.287599467,0.538959357,0.002159314,2.429232398,0.115351703,2.290827567,-8.143513583,1.847857162,0.200424953,-3.140426398,3.623341939,2.383668377,-2.07169956,2.954935807,1.320667941,0.578463161,0.410614371,-3.405480226,3.642907589,2.140409748,-0.05896751,1.235193695,-2.442806234,-5.317026573,-1.66041459,-7.390563985,5.363811911,1.681071577,2.383469188,5.668440502,-5.740755348,-3.169197147,0.429441723,0.879928305,-2.064560137,-0.050244931
186,2.107413081,-1.101510734,-0.0356638,-1.364444489,3.321063626,0.928024952,-1.861554032,2.842479657,2.385501628,-1.798849881,-2.823129828,1.502639036,-1.887091305,0.536306224,2.568146735,-0.161771485,0.698857712,0.621426147,-0.764593099,-0.096110509,-4.557371261,0.545127211,1.963914424,-2.674487274,1.984568025,1.03001368,-2.435272858,1.175957618,1.723338309,0.248181208,-0.281779986,-0.252448529,2.957850107,2.158098771,-1.775276478,1.193541522,-1.311520531,-4.095669364,-1.59639537,-4.263990955,3.326365889,0.658819879,-0.318230594,1.331293672,-3.823673609,-2.853455801,1.66100224,-0.125993686,1.257822559,-0.146458115
187,2.056080278,0.225632225,0.142216246,-1.226013962,2.785635787,0.550224414,-0.302965585,1.353124952,2.284842015,-0.772854507,-1.850325414,1.360393861,0.294089457,1.040501178,2.30064529,1.55260854,-0.801879137,0.733715546,4.027375367,0.261671123,-0.963481883,-0.066399312,1.111233267,0.079963516,-0.006357795,-0.471318262,0.198557942,-1.294003538,0.497898357,-0.593007853,1.35718264,-0.220563332,-1.380701432,0.050292476,-1.451596457,1.179293259,0.490560605,-3.484913698,0.016550887,-0.339088163,2.366872916,-1.082994194,0.911426919,1.037495571,-0.262696512,-0.43372542,1.79264367,0.574781316,0.250764535,-0.761710102
188,1.655691034,0.993178038,1.754449746,-1.925270387,1.679752071,-1.175603901,-1.161411361,-0.680831221,1.666586073,0.38742883,-0.226088931,-1.029948694,0.066271231,0.376060645,2.547237308,-0.735576746,-1.592086799,0.387745875,0.325542474,0.58140857,0.761077575,-0.520182552,0.042428764,-1.00828536,-0.029646609,-1.191257545,-1.113047408,0.402967819,-0.692852507,-0.026123377,0.759729321,-1.391680765,-0.624659853,1.766465253,-1.459696774,-0.016760456,-0.156063639,-0.900278865,0.869673929,-0.758602488,4.088761566,-0.448558669,1.953601855,0.447594598,-0.211253831,-2.085346013,1.068684296,0.431381235,2.119861729,-1.121511302
189,1.965322374,-0.239619972,2.294044532,-1.36065164,3.092851975,-0.155058905,0.82029732,0.50767274,1.720300776,-0.847752807,-0.184333172,0.665617209,-0.224861395,0.372168116,-0.082422317,0.681716203,0.313754734,-0.10684178,0.961620562,0.825705549,-1.07045835,0.618720325,1.993130972,-1.021590935,0.710134964,2.038243572,-1.106314613,0.899974099,1.201952278,0.292397583,1.388383173,-0.898567134,1.105481061,-0.299606323,-1.022682336,-0.318818675,0.563897347,-2.186194923,-3.603616463,-2.399352473,0.60214228,1.02500766,0.028417236,1.766458009,-0.742958457,-0.239776038,0.214208624,-0.010573572,-0.312788992,0.311188956
190,0.612825636,-0.334555882,-0.533593694,-2.026057951,2.946191162,0.092369282,0.143668651,-0.085787614,2.58583932,0.578271497,-0.815227227,1.906030292,-1.041997721,-0.506784804,1.116540384,-0.615319879,-2.312065139,-1.112691047,0.905716374,0.897993199,-1.838498557,-1.070356433,2.589445449,-0.817608267,0.267924088,2.102054957,1.216437678,0.868113759,0.838429887,0.33841064,-1.448847936,1.041926355,-0.075516363,-0.924745552,-2.246629127,-0.484702813,-1.633404213,-1.199596441,0.155724851,-1.3518974,2.366938044,-1.025100152,0.591864184,1.257328808,-0.931901384,-1.000301035,-0.114999573,0.411016254,0.004467881,0.14291804
191,-0.381883976,-4.256511425,0.284965629,-2.735416497,0.863965342,-0.264987158,-1.815224958,0.586754256,-0.885606328,-0.621658406,-2.032176093,-0.323928014,0.39753511,-0.614417832,-0.268905512,-0.121990851,0.781621689,2.344653631,-1.483429323,0.424494029,2.349775682,-0.66185258,-0.185032629,0.352229496,0.367781725,0.636202941,0.005620948,0.635608777,1.166225895,1.187765823,-1.933050644,1.848000881,2.105632895,-0.169951554,-1.485353022,-1.167147449,-2.209925188,-1.05881669,-1.525553016,-2.289614262,0.193371989,0.757237897,0.022415646,2.374142087,-2.915808978,0.00408616,-2.859089839,-0.385127322,-1.685679511,-0.889942224
192,0.422743822,-0.994319723,0.351847082,-2.154965403,3.735087361,-1.805342859,0.547279829,3.4530423,0.506864004,-2.009976555,-2.216433952,-3.060637282,-0.645554699,-0.291671324,1.86657795,-0.62907187,-0.709440023,-0.14504883,0.687061111,-0.270113072,0.937537497,0.021676513,0.60153754,-0.651056675,-0.722905966,2.026426519,0.354397499,1.928464211,0.962620939,-1.280815096,1.682601287,-0.691359034,-0.21775541,-0.271069466,-0.927766778,-0.316597444,-1.308140171,-1.817141057,-2.249343201,-1.956276544,2.233405099,-0.687177033,-0.200153913,0.856648789,0.594805756,-1.246494264,0.30112444,0.075874069,-0.941165889,-0.048122592
193,0.812835844,0.596035814,0.497757438,-1.485305995,0.827810632,1.312904975,0.326098873,0.607567822,2.217325308,-0.398337475,0.602621607,0.399368031,1.160460156,1.10285777,1.255319632,-1.997059903,-1.379004378,1.737984368,-1.216172455,-0.404335439,-2.025876165,-0.173926643,0.403471305,0.209681528,-0.489644715,-0.25072572,-1.538439909,1.61565883,-0.388917928,-1.615617648,1.086636117,0.334774979,0.105101896,0.334086224,-1.090820237,-0.55866005,-1.257206282,-3.084241065,-1.8292945,-3.118638001,0.082906398,-0.896376875,-0.364281598,0.230489807,-1.603508036,-1.593145586,0.261336202,0.199024432,-0.001239389,-2.210210057
194,0.883362361,3.459683224,0.167482265,-0.642431561,-1.133409747,-0.398540587,1.042337243,-0.531617484,2.204247515,-0.099687224,0.705359547,1.000066569,-0.385614583,-0.040004446,3.301520955,0.180242744,-2.056126705,-0.09027348,2.016036422,0.434110093,4.048913455,-1.258889542,0.524508573,0.388617148,-0.145279115,-0.434426105,-2.176390629,-0.214607809,0.095173396,-1.414423706,-0.313290239,-2.744456979,-3.066221511,0.007984861,-2.282298871,0.117247071,1.509756608,-3.28371553,-0.15185358,1.434685919,0.212432776,-0.227483478,0.167737769,-2.090440428,1.961411354,-0.419508418,2.698258808,0.567307292,1.484092672,-0.2966422
195,1.967588519,1.89926534,0.140437946,-0.863773724,1.327340301,0.876874514,-1.015855004,-0.474311266,3.530729303,-1.793107762,-1.295831874,-2.599901977,2.743149026,-1.024424539,2.358864571,1.154450739,-3.160802582,-3.206284902,1.633322106,-2.350461563,2.11775081,-1.398146241,2.391903106,-0.880408453,0.816495405,-2.097449024,-0.350081964,-0.163828365,-0.615572716,-0.401055909,2.181620722,-0.341943707,0.266501454,1.24399642,-0.971142562,2.011125959,3.545727586,-1.640733727,0.925377092,1.809729037,-0.691137308,-0.563203647,1.709923249,-1.526528414,2.306217999,-0.541310774,3.389166076,2.971141445,0.264894853,-2.208445759
196,0.233886266,3.861006225,-2.027524058,-0.272774664,2.704786708,1.466329421,0.732111715,0.236542024,3.826023095,0.153617696,-0.668561035,-2.811435748,1.617096278,-0.84641899,3.153456362,1.829454573,-2.037588846,-2.463408212,0.403021486,-1.610122645,-0.343305596,0.369923199,2.498808729,-0.922551346,0.574314119,-2.408509834,1.425312283,0.191815677,-1.68875758,-0.085737334,0.72608428,-1.933952978,-2.185644019,1.228076975,0.02582923,1.961729117,1.553010922,-4.914689993,4.352432224,1.08075765,0.438571395,-1.071752942,3.173531085,-3.930831753,1.369033337,-1.491636499,4.032091,-1.257888103,0.750026212,-0.650582997
197,-1.073265899,3.44311237,-0.138858919,-0.790787077,0.855722925,-0.422777607,0.55566409,2.104946354,3.879695587,0.684343609,-0.03226623,-2.101683623,1.527869778,0.628034926,2.431436331,-0.378384501,-3.521944005,-1.638842093,3.36737419,-1.444836861,-1.282705089,-2.048401672,2.239061599,-2.356091563,0.191932971,-2.441999013,-0.909595985,0.926318979,-0.3032891,0.410763901,1.882088289,-3.948312963,-2.416625126,1.201190787,-0.011003373,3.60146915,3.458225054,-4.160331821,2.770264091,1.784738485,2.765900052,-1.340375221,3.644981313,-4.487091046,-0.23676332,0.07789495,2.136578693,1.663558473,1.338854723,0.312808472
198,0.275701394,2.527389023,-0.614079371,-1.796536033,-0.148878066,-0.417007672,-0.287670583,0.304992459,3.891933679,0.018648121,0.512889957,-0.229316394,1.301548499,1.757082384,2.876538018,-0.253979865,-3.607014022,-1.343045078,2.182734195,0.037231402,0.631451747,-2.950385471,3.29193038,0.39178247,0.635186866,-0.722381778,-1.631686586,-0.402990234,-0.291090342,-2.418519091,0.923430972,-2.045627185,0.150405313,0.290152813,0.398320616,3.38204958,0.530465632,-0.744944677,1.828192237,0.814838076,2.625279505,-1.772171045,1.943497415,-3.45132576,2.629836089,1.463795043,2.722062502,1.216132324,0.765340006,-0.860044304
