,IDCOT3TR_Index#@#PX_LAST,IBOXIG_Index#@#PX_LAST,LD01TRUU_Index#@#PX_LAST,IDCOT1TR_Index#@#PX_LAST,IDCOT7TR_Index#@#PX_LAST,IDCOT20T_Index#@#PX_LAST,SPBDXUTR_Index#@#PX_LAST,LHVLTRUU_Index#@#PX_LAST,LTP5TRUU_Index#@#PX_LAST,BFU5TRUU_Index#@#PX_LAST,IBOXHY_Index#@#PX_LAST,JPEICORE_Index#@#PX_LAST,SPTR_Index#@#PX_LAST,SPE35CUN_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,NDDUJN_Index#@#PX_LAST,M1CXCAS_Index#@#PX_LAST,NDUECAXJ_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,MIMUTURN_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,M1CXBLRL_Index#@#PX_LAST,IBOV_Index#@#PX_LAST,COLCAP_Index#@#PX_LAST,SPBLPGPT_Index#@#PX_LAST,IPSA_Index#@#PX_LAST,LC07TRUU_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,PRTIPMEX_Index#@#PX_LAST,M00IMV$T_Index#@#PX_LAST,RU10VATR_Index#@#PX_LAST,M2USSNQ_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,RU10GRTR_Index#@#PX_LAST,DVGTR_Index#@#PX_LAST,PIPGUBER_Index#@#PX_LAST,PIPGCETE_Index#@#PX_LAST,PIPGFIX5_Index#@#PX_LAST,PIPGREA1_Index#@#PX_LAST,PIPGREA5_Index#@#PX_LAST,PIPGFX6M_Index#@#PX_LAST,LUACTRUU_Index#@#PX_LAST,LUATTRUU_Index#@#PX_LAST,LF98TRUU_Index#@#PX_LAST,BSEKTRUU_Index#@#PX_LAST,SPX_Index#@#PX_LAST,MXEU_Index#@#PX_LAST,MXJP_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,SBMT_Index#@#PX_LAST,NDUEEGFL_Index#@#PX_LAST,MN40MUE_Index#@#PX_LAST,RAG_Index#@#PX_LAST,MXEU000G_Index#@#PX_LAST,TPX_Index#@#PX_LAST,XAU_Curncy#@#PX_LAST,BCOMTR_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,DWGRSN_Index#@#PX_LAST,LPXDITU_Index#@#PX_LAST,CO1_Comdty#@#PX_LAST,CL1_Comdty#@#PX_LAST,LQD_US_EQUITY#@#PX_LAST,SHY_US_EQUITY#@#PX_LAST,IEF_US_Equity#@#PX_LAST,TLT_US_Equity#@#PX_LAST,TIP_US_Equity#@#PX_LAST,IEV_US_EQUITY#@#PX_LAST,EWJ_US_EQUITY#@#PX_LAST,EWC_US_Equity#@#PX_LAST,ILF_US_Equity#@#PX_LAST,EEM_US_EQUITY#@#PX_LAST,EWW_US_Equity#@#PX_LAST,EWZ_US_EQUITY#@#PX_LAST,IWD_US_Equity#@#PX_LAST,IWF_US_Equity#@#PX_LAST,IYR_US_Equity#@#PX_LAST,MXN_Curncy#@#PX_LAST,BRL_Curncy#@#PX_LAST,COP_Curncy#@#PX_LAST,PEN_Curncy#@#PX_LAST,CLP_Curncy#@#PX_LAST,EUR_Curncy#@#PX_LAST,JPY_Curncy#@#PX_LAST,CHN_Curncy#@#PX_LAST,UYU_Curncy#@#PX_LAST,BFCIUS_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,CHPMINDX_Index#@#PX_LAST,CNCPIYOY_Index#@#PX_LAST,CNFRBAL$_Index#@#PX_LAST,COMFCOMF_Index#@#PX_LAST,CONSCURR_Index#@#PX_LAST,CONSEXP_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,CONSSENT_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,CPURNSA_Index#@#PX_LAST,CSI_BARC_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,EUBCI_Index#@#PX_LAST,EUCCEMU_Index#@#PX_LAST,EUESEMU_Index#@#PX_LAST,EUICEMU_Index#@#PX_LAST,EUR_CURNCY#@#PX_LAST,EURUSD_BGN_Curncy#@#PX_LAST,EUSCEMU_Index#@#PX_LAST,FDDSSD_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,GJGB10_Index#@#PX_LAST,GJGB5_Index#@#PX_LAST,GT10_GOVT#@#PX_LAST,GT2_GOVT#@#PX_LAST,GT5_GOVT#@#PX_LAST,HG1_COMDTY#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,INJCJC_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,JCPTEFEY_Index#@#PX_LAST,JNC_SALE_Index#@#PX_LAST,JNCPT_Index#@#PX_LAST,JNCPTXFF_Index#@#PX_LAST,JNMBYOY_Index#@#PX_LAST,JNMTOY_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,JNWSDYOY_Index#@#PX_LAST,JPY_CURNCY#@#PX_LAST,MBAVCHNG_Index#@#PX_LAST,MXCPYOY_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,NAPMPMI_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,NFP_PCH_Index#@#PX_LAST,NFP_TCH_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,PRUSTOT_Index#@#PX_LAST,S_1_Comdty#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,USGG10YR_INDEX#@#PX_LAST,USGG30YR_INDEX#@#PX_LAST,USHBMIDX_Index#@#PX_LAST,USMMMNCH_Index#@#PX_LAST,USURTOT_Index#@#PX_LAST,VIX_INDEX#@#PX_LAST,W_1_Comdty#@#PX_LAST,COCPIYOY_Index#@#PX_LAST,COPIIYOY_Index#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,CHOVCHOV_Index#@#PX_LAST,PRCPI_Index#@#PX_LAST,PRCPYOY_Index#@#PX_LAST,PRCPMOM_Index#@#PX_LAST,PRUEUER_Index#@#PX_LAST,MXCPCHNG_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST,MXPIYOY_Index#@#PX_LAST
2013-02,97.08,233.993,1459.77,98.57,95.6853,90.167,237.28,400.99,157.137,125.48,216.221,437.747,2669.92,2046.19,842.416,4100.35,4725.28,348.686,135.06,1322.68,421.91,1214.76,57424.3,1844.49,20611.7,4558.46,481.31,154.178,3599.05,1.19,2033.93,868.9060000000002,1991.69,1054.54,618.674,1736.99,286.152,237.841,378.976,190.668,353.4240000000001,246.845,2442.16,2058.71,1499.88,218.38,1514.68,99.64,603.04,1054.62,1575.12,603.862,489.57,566.408,97.13,975.66,1579.61,274.834,805.68,6285.69,355.08,111.38,92.05,120.33,84.46,107.16,118.51,121.01,39.68,40.84,28.22,43.35,43.205,71.32,55.13,78.4,69.0,68.12,12.7793,1.9775,1813.5,2.5855,472.88,1.3057,92.56,21.46,19.1,0.282,0.41,55.9,3.2,14.883,33.6,89.0,70.2,3.3,77.6,2.0,2.0,232.569,0.1,232.166,3.9,81.949,-0.59,-23.6,89.7,-10.8,1.3057,1.3057,-7.5,-203.539,0.25,0.0,0.6629999999999999,0.123,1.876,0.236,0.762,352.75,-0.6,342.0,3043.0,-1.0,-10.9,-0.9,-0.6,15.0,-21.5,-12.2,-0.1,92.56,-3.8,3.55,52.2,53.6,62.2,253.0,265.0,199.0,63.4,1474.25,15.57,1.8756,3.0856,46.0,13.0,7.7,15.51,707.75,1.83,-2.4730000000000003,3.75,1.3,5.0,109.89,2.45,-0.09,6.4,0.49,2.96,0.51,2.06
2013-03,97.22,233.868,1461.07,98.6,96.0836,89.9662,235.94,405.07,157.482,125.57,218.206,434.251,2770.05,2042.61,840.3589999999998,4300.57,4750.03,341.77,135.56,1423.09,414.643,1269.45,56352.1,1774.86,19858.9,4432.14,481.88,156.997,3683.36,0.98,2138.14,903.329,2076.56,1107.49,641.882,1794.41,289.316,238.783,381.083,192.03,356.581,247.862,2442.63,2060.73,1515.15,217.46,1569.19,100.92,639.56,1034.9,1576.82,603.871,491.15,587.508,99.35,1034.71,1597.5,276.686,830.17,6440.55,357.23,110.02,97.23,119.9,84.47,107.34,117.76,121.268,39.71,43.2,28.51,43.65,42.77,74.59,54.48,81.17,71.37,69.48,12.3312,2.0219,1828.57,2.5895,473.0,1.2819,94.22,21.01,18.945,0.345,0.15,55.5,2.1,-0.906,32.9,90.7,70.8,3.2,78.6,1.9,1.5,232.794,0.1,232.773,3.82,82.976,-0.72,-23.5,89.6,-11.6,1.2819,1.2819,-6.2,-106.53,0.25,0.0,0.551,0.136,1.85,0.244,0.765,340.2,-2.1,375.0,3080.0,-0.8,48.4,-1.0,-0.5,19.8,-21.5,-15.6,-0.5,94.22,-4.0,4.25,52.9,52.0,53.7,167.0,156.0,383.0,63.3,1404.75,15.5,1.8486,3.1023,44.0,3.0,7.5,12.7,687.75,1.91,-1.9,3.25,1.51,5.0,110.89,2.59,0.91,6.4,0.73,3.02,0.3,1.68
2013-04,97.75,239.101,1465.14,98.7,97.4786,93.9772,241.49,413.26,156.762,125.7,222.541,448.427,2823.42,2135.68,875.923,4677.76,4679.94,347.775,142.11,1454.19,417.768,1238.89,55910.4,1684.88,17352.9,4292.14,487.17,161.482,3799.35,0.77,2196.62,916.988,2119.05,1139.73,655.507,1823.85,295.496,239.81,388.719,192.378,361.22,248.94,2487.23,2079.05,1542.56,220.17,1597.57,101.87,720.53,1039.45,1584.87,601.9540000000002,476.54,598.205,99.11,1165.13,1476.71,268.964,877.84,6890.95,367.68,102.37,93.46,122.13,84.51,108.83,123.01,122.15,41.5,46.8,28.02,43.33,43.29,72.35,55.15,82.39,72.88,73.46,12.134,2.0014,1823.93,2.643,471.5,1.3168,97.45,21.07,18.945,0.449,0.42,50.1,2.4,18.362,35.5,89.9,67.8,3.1,76.4,1.7,1.1,232.832,0.0,232.531,3.54,81.74600000000002,-0.86,-22.2,88.0,-13.0,1.3168,1.3168,-10.3,112.889,0.25,0.0,0.609,0.26,1.673,0.209,0.677,318.75,-2.7,331.0,3039.0,-0.7,-2.8,-0.6,-0.3,23.1,-23.6,2.0,0.1,97.45,1.8,4.65,50.2,49.7,48.5,180.0,179.0,279.0,63.4,1467.75,15.43,1.6717,2.8762,41.0,1.0,7.6,13.52,721.75,2.02,-2.412,3.25,0.98,5.0,111.17,2.31,0.25,5.6,0.07,2.95,0.08,0.94
2013-05,96.36,231.548,1463.48,98.55,94.3727,87.5542,232.43,408.89,155.148,125.8,220.429,430.359,2889.46,2143.17,879.1310000000002,4412.8,4655.05,343.347,134.84,1397.69,407.05,1163.79,53506.1,1666.25,16049.7,4191.26,478.91,161.039,3800.78,0.67,2143.0,940.524,2160.65,1138.98,667.685,1844.11,286.325,240.527,384.312,193.232,358.914,249.729,2428.94,2043.55,1533.62,215.86,1630.74,103.16,704.22,1008.88,1559.68,560.428,476.12,609.596,100.19,1135.78,1387.8,262.931,821.2,6380.77,356.62,100.39,91.97,117.85,84.38,105.32,114.45,116.73,41.56,43.36,27.73,40.49,41.195,68.34,50.89,84.59,74.29,68.69,12.8089,2.1386,1906.5,2.736,500.0,1.2999,100.45,21.1699,20.18,0.128,0.03,57.2,2.1,20.659,35.1,98.0,75.8,3.1,84.5,1.7,1.4,232.996,0.1,232.945,3.58,83.375,-0.69,-21.9,88.9,-12.1,1.2999,1.2999,-8.8,-138.732,0.25,0.0,0.857,0.35,2.129,0.295,1.019,329.25,-1.8,346.0,2999.0,-0.3,49.2,-0.2,0.1,31.6,-7.4,-7.3,0.6,100.45,-11.5,4.63,49.7,50.5,49.9,245.0,240.0,90.0,63.4,1510.0,15.29,2.1282,3.2791,44.0,0.0,7.5,16.3,705.5,2.0,-2.085,3.25,0.94,5.0,111.38,2.46,0.19,5.7,-0.33,2.88,0.2,0.61
2013-06,95.25,223.717,1458.49,98.49,92.1228,84.7696,229.73,397.42,153.805,125.71,214.131,408.05,2850.66,2037.92,837.3439999999998,4489.94,4394.93,323.695,130.52,1206.85,381.138,1119.47,47457.1,1615.84,15549.5,4029.67,470.48,156.332,3707.13,0.61,2136.02,932.234,2109.58,1128.01,655.121,1817.4,282.589,241.208,381.347,193.81,351.286,250.42,2361.89,2021.06,1493.4,206.67,1606.28,97.69,704.27,940.33,1545.64,509.981,442.99,597.92,95.72,1133.84,1234.53,250.535,802.71,6209.82,353.04,102.16,96.56,113.65,84.28,102.5,110.44,112.01,38.75,44.88,26.15,36.76,38.5,65.248,43.86,83.79,72.74,66.43,12.9308,2.2322,1925.5,2.7805,507.25,1.301,99.14,19.98,20.555,-0.121,0.43,53.1,2.7,27.267,36.3,93.8,77.8,3.0,84.1,1.6,1.8,233.35,0.2,233.504,4.17,83.13600000000002,-0.58,-18.7,91.2,-10.8,1.301,1.301,-7.2,116.501,0.25,0.0,0.853,0.313,2.487,0.35700000000000004,1.395,305.05,0.1,340.0,3003.0,-0.4,22.0,0.0,0.2,36.0,-12.4,-15.8,1.2,99.14,-11.7,4.09,49.3,51.5,50.7,182.0,158.0,95.0,63.4,1564.5,15.74,2.4857,3.4994,51.0,4.0,7.5,16.86,648.5,2.16,-0.199,3.25,1.86,5.0,111.67,2.77,0.26,5.8,-0.06,2.79,0.13,1.11
2013-07,95.43,225.904,1464.14,98.65,91.6985,82.9121,234.73,405.92,154.737,125.9,218.653,412.515,2995.72,2189.53,900.2719999999998,4517.01,4647.21,329.62,132.25,1153.81,385.12,1139.57,48234.5,1680.7,15118.5,3732.54,472.01,163.816,3902.29,0.57,2213.94,982.568,2223.8,1198.98,689.8560000000001,1914.57,282.965,242.013,384.677,193.791,354.247,251.271,2381.57,2018.86,1521.71,208.73,1685.73,102.62,701.5,947.55,1544.9,504.833,442.09,630.188,99.68,1131.7,1325.07,253.949,805.53,6269.73,377.91,107.7,105.03,114.54,84.4,102.0,107.7,112.87,41.77,44.9,27.63,36.18,39.01,66.07,43.5,87.83,76.47,66.59,12.732,2.2765,1892.96,2.7945,513.58,1.3302,97.88,20.52,21.3,0.361,0.26,52.1,2.7,17.758,36.5,98.6,76.5,3.1,85.1,1.7,2.0,233.88,0.2,233.596,3.53,81.452,-0.51,-17.4,92.5,-10.0,1.3302,1.3302,-6.0,-97.597,0.25,0.0,0.802,0.292,2.577,0.311,1.379,311.85,0.9,334.0,3010.0,-0.4,31.6,0.4,0.3,38.0,-12.2,-13.5,2.1,97.88,-3.7,3.47,52.8,53.5,48.4,136.0,111.0,210.0,63.3,1374.0,15.69,2.5762,3.6353,56.0,-20.0,7.3,13.45,664.25,2.22,-0.021,3.25,2.13,5.0,112.29,3.24,0.55,6.0,-0.03,2.5,0.03,1.05
2013-08,94.82,224.817,1463.5,98.55,90.7085,82.338,232.35,402.33,154.085,125.99,216.664,400.61,2908.96,2162.28,890.403,4419.82,4602.86,324.636,130.18,998.564,378.505,1068.96,50011.8,1729.62,16652.2,3628.73,469.32,160.403,3819.24,0.51,2142.56,945.293,2164.91,1157.76,678.033,1848.73,281.994,242.867,382.431,194.597,356.94,252.175,2364.84,2009.05,1512.46,205.87,1632.97,101.76,684.54,929.54,1540.08,489.026,434.34,618.086,98.8,1106.05,1395.27,262.589,754.67,5939.88,367.55,114.01,107.65,113.05,84.3,100.41,105.99,110.74,41.13,43.48,27.39,34.985,38.02,61.57,42.39,84.47,75.13,62.24,13.38,2.3855,1941.5,2.8105,510.33,1.3222,98.17,20.81,22.575,0.042,0.13,53.6,2.6,28.133000000000006,34.2,95.2,73.7,3.0,82.1,1.8,1.5,234.336,0.2,233.877,3.58,82.087,-0.29,-15.6,94.9,-7.7,1.3222,1.3222,-4.2,-147.905,0.25,0.0,0.72,0.263,2.785,0.401,1.642,322.5,0.0,325.0,2839.0,-0.4,53.3,0.5,0.4,42.0,-1.7,-6.4,2.3,98.17,1.3,3.46,54.2,55.9,52.8,244.0,260.0,16.0,63.3,1424.0,15.65,2.7839,3.6995,58.0,30.0,7.2,17.01,643.25,2.27,-0.513,3.25,2.14,5.0,112.9,3.28,0.54,5.6,0.29,2.37,0.09,0.64
2013-09,95.84,226.053,1469.0,98.78,92.0935,82.4314,239.34,406.79,154.668,126.16,219.003,412.587,3000.18,2319.91,955.337,4789.02,4782.65,342.24,138.55,1126.54,403.119,1099.94,52338.2,1752.26,15919.7,3823.85,473.99,168.688,4010.25,0.47,2197.56,968.973,2250.05,1194.14,708.248,1919.7,285.896,243.831,391.989,195.742,362.962,253.23,2381.27,2023.1,1527.48,209.56,1681.55,106.16,737.24,987.46,1562.05,530.992,462.9,646.075,102.37,1194.1,1329.03,255.882,779.75,6273.55,389.78,108.37,102.33,113.52,84.47,102.11,106.4,112.58,44.12,47.68,28.31,38.27,40.755,63.89,47.91,86.2,78.2,63.79,13.0914,2.2169,1906.5,2.7815,504.76,1.3527,98.27,21.71,22.05,0.228,1.02,56.7,3.1,14.753,35.3,92.6,67.8,3.3,77.5,1.7,1.2,234.7,0.2,234.149,3.62,80.221,-0.21,-14.9,96.8,-6.1,1.3527,1.3527,-2.0,75.11399999999998,0.25,0.0,0.6859999999999999,0.243,2.611,0.319,1.382,332.3,-0.7,319.0,2944.0,-0.4,77.3,0.5,0.2,46.1,-6.3,12.4,2.3,98.27,-0.4,3.39,53.1,54.8,57.4,197.0,201.0,64.0,63.2,1282.75,15.28,2.61,3.6847,57.0,18.0,7.2,16.6,678.5,2.27,-1.32,3.25,1.91,5.0,113.02,2.83,0.11,5.9,0.38,2.52,0.32,0.82
2013-10,96.37,230.394,1474.01,98.88,92.8988,83.5939,242.53,418.05,155.059,126.29,224.766,424.532,3138.09,2420.28,997.063,4788.97,4939.72,357.213,142.32,1190.26,422.704,1139.0,54256.2,1742.94,16322.0,3912.44,478.685,175.468,4167.22,0.44,2301.41,1011.41,2345.87,1256.72,739.578,2000.38,286.095,244.637,391.528,196.166,362.723,254.102,2416.48,2032.86,1565.75,213.93,1756.54,110.15,736.98,1034.42,1572.11,556.36,483.57,672.683,104.72,1194.26,1323.06,252.103,809.94,6485.39,401.95,108.84,96.38,115.2,84.51,102.75,107.64,112.92,45.925,47.62,29.355,39.77,42.455,65.43,50.155,89.98,81.645,66.17,13.0217,2.2399,1886.18,2.774,507.08,1.3584,98.36,22.66,21.5615,0.647,0.85,61.6,3.2,31.035,31.2,89.9,62.5,3.0,73.2,1.7,1.0,234.921,0.1,233.546,3.09,80.195,-0.11,-14.5,97.6,-4.9,1.3584,1.3584,-1.7,-90.586,0.25,0.0,0.595,0.2,2.555,0.307,1.33,330.05,-1.6,347.0,2927.0,-0.2,21.4,0.6,0.3,45.8,8.4,17.3,2.5,98.36,6.4,3.36,53.6,55.3,55.0,215.0,210.0,144.0,62.8,1280.25,15.27,2.5542,3.6386,54.0,24.0,7.2,13.75,667.5,1.84,-1.896,3.25,1.51,4.75,113.06,3.04,0.04,5.8,0.48,2.48,0.19,0.77
2013-11,96.36,229.636,1477.56,98.97,92.0725,81.3888,240.55,419.59,155.014,126.35,225.259,415.965,3233.72,2449.91,1009.74,4860.19,4894.81,357.824,142.06,1150.48,416.523,1156.41,52482.5,1630.19,15200.4,3789.06,477.126,177.953,4241.28,0.43,2332.24,1039.62,2436.79,1295.39,760.441,2048.72,285.994,245.358,394.261,197.347,364.615,254.855,2411.69,2026.21,1573.7,212.75,1805.81,111.08,780.0,1018.28,1561.46,531.62,466.16,691.091,105.63,1258.66,1253.35,250.086,771.68,6228.31,413.91,109.69,92.72,114.66,84.57,101.69,104.45,111.61,46.34,48.24,29.09,38.24,42.35,67.22,46.95,92.43,83.89,63.1,13.1093,2.3361,1931.7,2.8025,532.29,1.3591,102.44,23.4752,21.163,0.669,0.3,62.7,3.0,33.753,33.2,88.0,66.8,2.9,75.1,1.7,1.2,235.359,0.2,233.069,2.86,80.68,0.18,-15.4,98.6,-3.3,1.3591,1.3591,0.9,-135.226,0.25,0.0,0.605,0.185,2.745,0.28300000000000003,1.371,323.05,-1.8,312.0,2808.0,0.2,22.3,1.0,0.6,52.5,15.4,13.3,2.6,102.44,-12.8,3.62,55.5,56.3,51.7,208.0,221.0,221.0,63.0,1336.5,16.04,2.7445,3.8106,54.0,23.0,6.9,13.7,655.0,1.76,-1.3230000000000002,3.25,2.32,4.5,112.82,2.96,-0.22,5.8,0.93,2.56,0.14,0.67
2013-12,95.2,229.481,1476.07,98.83,90.3075,79.7677,239.49,421.75,154.395,126.46,226.333,418.041,3315.58,2502.39,1033.69,4898.87,4973.71,353.911,141.35,970.13,410.501,1171.61,51507.2,1606.33,15753.7,3699.18,475.044,181.023,4331.02,0.4,2361.57,1065.95,2493.8,1334.33,782.163,2089.12,286.528,246.131,391.944,198.396,362.755,255.691,2407.75,2007.83,1582.19,213.21,1848.36,112.13,806.64,1002.69,1553.5,518.596,448.38,709.461,106.63,1302.29,1201.64,253.186,779.3,6214.81,416.44,110.8,98.42,114.188,84.38,99.24,101.86,109.9,47.45,48.56,29.16,37.04,41.795,68.0,44.68,94.17,85.95,63.08,13.0367,2.3592,1943.73,2.799,528.85,1.3743,105.31,20.81,21.3995,0.6579999999999999,0.32,59.8,2.5,25.229,35.7,98.6,72.1,3.0,82.5,1.7,1.5,235.759,0.2,233.049,2.61,80.035,0.2,-13.6,100.0,-2.9,1.3743,1.3743,1.9,53.22,0.25,0.0,0.741,0.246,3.029,0.382,1.743,339.65,-1.1,332.0,2807.0,0.3,6.1,1.0,0.7,46.6,28.1,18.7,2.5,105.31,-4.2,3.97,52.9,55.9,51.7,116.0,93.0,282.0,62.9,1312.5,15.52,3.0282,3.9679,57.0,4.0,6.7,13.72,605.25,1.94,-0.487,3.25,2.94,4.5,113.0,2.86,0.17,5.7,0.57,2.78,0.33,1.33
2014-01,96.32,234.01,1480.11,98.99,92.7175,84.5136,241.7,424.46,154.877,126.57,227.634,414.48800000000006,3200.95,2406.51,996.586,4709.86,4767.86,336.1980000000001,134.81,845.807,383.845,1095.8,47639.0,1460.04,15452.0,3439.41,481.337,173.782,4170.61,0.36,2290.72,1028.1,2386.8,1304.36,759.865,1983.73,286.868,246.902,394.73,199.814,367.096,256.523,2451.39,2035.07,1593.29,213.54,1782.59,110.08,752.47,936.53,1579.24,469.525,415.05,689.4169999999998,104.06,1220.64,1244.55,253.94,807.6,6251.27,406.64,106.4,97.49,116.34,84.55,102.28,108.28,112.21,45.27,45.32,27.93,32.99,38.19,62.89,39.24,90.79,83.45,65.25,13.3573,2.4128,2015.31,2.8225,555.85,1.3486,102.04,19.4717,22.15,0.35,0.37,58.8,2.5,32.023,34.0,96.8,71.2,3.1,81.2,1.6,1.6,235.983,0.1,233.916,3.0,81.311,0.23,-11.6,100.8,-2.9,1.3486,1.3486,3.4,-10.52,0.25,0.0,0.622,0.198,2.645,0.33,1.491,319.7,-1.3,334.0,2867.0,0.3,6.1,0.7,0.7,51.9,40.3,27.5,2.5,102.04,0.4,4.48,52.9,51.7,60.3,184.0,174.0,54.0,62.9,1282.75,15.35,2.644,3.5985,56.0,-1.0,6.6,18.41,555.75,2.13,0.233,3.25,3.02,4.5,113.36,3.07,0.32,6.4,0.89,3.21,0.85,1.47
2014-02,96.55,237.053,1483.63,99.08,93.1914,85.2593,247.16,434.02,155.279,126.68,232.277,428.776,3347.38,2584.8,1071.41,4684.6,4978.85,347.8230000000001,137.84,878.237,396.56,1054.0,47094.4,1520.74,15441.3,3718.88,484.765,182.177,4379.39,0.35,2390.67,1072.56,2502.83,1391.27,798.977,2080.07,290.483,247.626,398.784,199.578,369.097,257.288,2476.88,2040.61,1625.52,217.17,1859.45,115.1,748.81,966.42,1584.62,478.147,415.5,723.472,108.91,1211.66,1326.39,269.774,845.89,6548.65,427.13,109.07,102.59,117.32,84.56,102.47,108.57,112.7,48.53,46.44,29.18,33.82,39.48,60.32,41.0,94.68,87.73,68.35,13.2492,2.3435,2044.96,2.799,558.71,1.3802,101.8,20.02,22.465,0.6509999999999999,0.22,61.6,2.0,-22.569000000000006,35.7,95.4,72.7,3.2,81.6,1.6,1.1,236.172,0.1,234.781,2.49,79.691,0.27,-12.8,100.4,-2.8,1.3802,1.3802,2.9,-193.532,0.25,0.0,0.586,0.181,2.648,0.319,1.5019999999999998,323.85,-1.1,321.0,2797.0,0.5,-24.1,1.1,0.9,55.7,26.0,15.0,1.8,101.8,9.4,4.23,54.1,54.6,59.8,169.0,182.0,227.0,62.9,1414.25,15.6,2.6476,3.5822,46.0,23.0,6.7,14.0,599.0,2.32,1.268,3.25,3.39,4.25,114.04,3.78,0.6,7.0,0.25,2.98,0.28,1.67
2014-03,95.89,237.261,1483.02,98.97,92.6836,85.9339,247.94,434.68,154.67600000000004,126.78,232.399,434.321,3375.51,2559.95,1060.03,4624.27,5051.32,351.3119999999999,138.0,1007.53,408.733,1115.31,50414.9,1688.3,14298.9,3772.76,484.321,182.987,4385.73,0.34,2410.52,1098.16,2505.22,1344.23,790.919,2097.37,292.5420000000001,248.318,401.828,200.087,369.311,258.051,2478.53,2034.78,1629.36,218.17,1872.34,113.81,740.19,994.65,1578.53,520.326,419.87,714.3910000000002,107.88,1202.89,1284.01,270.883,847.46,6573.31,426.83,107.76,101.58,116.94,84.45,101.73,109.1,112.1,48.28,45.32,29.55,36.57,41.01,63.95,45.035,96.5,86.54,67.67,13.058,2.272,1970.21,2.8085,549.47,1.3769,103.23,19.909,22.634,0.794,1.16,61.0,2.4,7.985,35.0,95.7,70.0,3.2,80.0,1.7,1.5,236.622,0.2,236.293,2.51,80.1,0.28,-9.4,102.2,-2.6,1.3769,1.3769,5.5,-36.895,0.25,0.0,0.642,0.2,2.719,0.42,1.719,302.55,-0.5,332.0,2739.0,0.4,-9.7,1.3,1.0,54.8,41.8,14.5,1.7,103.23,-1.2,3.76,53.7,55.3,59.0,253.0,261.0,136.0,63.1,1464.0,16.79,2.718,3.5583,46.0,16.0,6.7,13.88,697.25,2.51,2.622,3.25,3.86,4.0,114.63,3.38,0.52,6.9,0.27,2.89,0.21,1.76
2014-04,96.37,240.116,1486.4,99.1,93.4374,87.8102,251.35,437.15,155.512,126.92,233.592,440.126,3400.47,2625.45,1082.66,4504.88,5198.07,353.838,137.34,1086.15,410.099,1115.26,51626.7,1672.47,15528.4,3909.64,488.331,184.729,4430.67,0.34,2444.15,1108.6,2521.8,1332.44,790.951,2117.63,293.74,249.042,403.315,200.405,373.475,258.791,2508.22,2046.01,1639.68,220.14,1883.95,115.4,715.16,995.28,1593.15,534.195,406.07,710.821,108.67,1162.44,1291.6,277.482,872.65,6802.12,423.09,108.07,99.74,118.15,84.52,102.31,111.1,113.58,49.6,44.32,30.54,37.89,41.33,63.88,47.04,97.38,86.6,69.72,13.0793,2.2327,1936.5,2.8075,564.91,1.3867,102.24,19.86,23.027,0.887,0.72,63.5,1.8,18.664,37.9,98.7,74.7,3.2,84.1,1.8,2.0,237.07,0.2,237.072,2.39,79.47399999999998,0.25,-8.6,101.9,-2.8,1.3867,1.3867,5.0,106.853,0.25,0.0,0.627,0.197,2.647,0.412,1.6769999999999998,302.95,-0.4,344.0,2709.0,2.0,-39.6,2.9,2.7,48.5,48.7,-11.4,4.2,102.24,-5.9,3.5,56.8,55.7,55.9,285.0,311.0,102.0,62.8,1530.75,16.29,2.6459,3.4593,46.0,14.0,6.3,13.41,713.0,2.72,3.39,3.5,4.3,4.0,115.08,3.52,0.39,6.3,-0.19,3.11,0.29,2.54
